State	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Iowa	19552	19244	18957	18586	18369	17703	17557	17251	16898	16492	16170	15620	15296	14955	14651	14328	14049	13675	13289	12912	12373	11959	11671	11457	11059	10404	10111	9703	9175	8643	7884	7145	6843	6376	5868	5476	5092	4445	3924	3748	3641	3159	2902	2513	2332	2141	1995	1899	1710	1587	1510	1388	1270	1145	1046	946	869	787	699	614	547	497	424	336	298	235	179	146	124	105	90	69	45	44	38	23	23	18	17	17	14	13	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kansas	9700	9690	9662	9371	9291	9199	9125	9004	8946	8909	8625	8507	8353	8303	7953	7939	7886	7705	7518	7240	7159	6951	6829	6667	6332	5993	5648	5383	5156	4885	4634	4413	3839	3652	3473	3277	3135	2959	2721	2331	2164	2048	1905	1821	1730	1615	1504	1441	1390	1344	1275	1117	1116	1046	912	849	751	698	629	553	485	434	372	330	266	206	172	134	100	84	65	57	48	35	22	18	11	8	8	6	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kentucky	9704	9704	9464	9185	9077	8951	8571	8571	8571	8426	8286	8167	8069	7935	7688	7688	7444	7225	6853	6853	6677	6440	6440	6288	6129	5934	5822	5245	5130	4879	4882	4708	4537	4375	4156	4085	3915	3779	3479	3378	3204	3050	2960	2707	2522	2435	2210	2048	2018	1963	1693	1693	1341	1149	1149	955	955	917	770	770	632	628	479	438	380	301	247	197	162	123	103	87	64	50	28	26	21	18	16	14	10	8	5	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Louisiana	39916	39577	38802	38802	38497	38054	37809	37169	36925	36925	36504	35316	35038	34709	34432	34117	33837	33489	32662	32050	31815	31600	31417	30855	30652	30399	29996	29673	29340	29140	28711	28001	27660	27286	27068	26773	26512	26140	25739	25258	24854	24523	23928	23580	23118	22532	21951	21518	21016	20595	20014	19253	18283	17030	16284	14867	13010	12496	10297	9149	6424	5237	4025	3540	3315	2744	2304	1795	1388	1172	837	763	537	392	257	196	115	87	77	29	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maine	2325	2282	2226	2189	2137	2109	2074	2055	2013	1948	1877	1819	1741	1713	1687	1648	1603	1565	1515	1477	1462	1436	1408	1374	1330	1254	1226	1205	1185	1153	1123	1095	1056	1040	1023	1015	965	965	937	907	888	875	867	847	827	796	770	735	698	633	616	586	560	537	519	499	470	456	432	376	303	303	275	253	211	168	155	142	118	107	89	70	56	52	35	26	17	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maryland	52778	52015	50988	49709	48423	47687	47152	46313	45495	44424	43531	42323	41546	39762	38804	37968	36986	35903	34812	34061	33373	32587	31534	30485	29374	28163	27117	26408	25462	24473	23472	21742	20849	20113	19487	18581	17766	16616	15737	14775	14193	13684	12847	12326	11572	10784	10032	9472	8936	8225	7694	6968	6185	5529	4371	4045	3617	3125	2758	2331	1986	1660	1413	1239	995	775	583	425	349	290	244	193	149	107	85	60	42	24	27	18	12	9	8	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massachusetts	96965	96301	95512	94895	94220	93693	93271	92675	91662	90889	90084	88970	87925	87052	86010	84933	83421	82182	80497	79332	78462	77793	76743	75333	73721	72025	70271	69087	68087	66263	64311	62205	60265	58302	56462	54938	53348	50969	46023	42944	41199	38077	38077	36372	34402	32181	29918	28164	26867	25475	22860	20974	18941	16790	15202	13837	12500	11736	10402	8966	7738	6620	5752	4955	4257	3240	2417	1838	1159	777	640	523	413	328	252	217	187	138	138	123	107	92	41	22	22	6	6	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Michigan	57397	56969	56621	56014	55608	55104	54881	54679	54365	53913	53510	53009	52350	51915	51142	50538	50079	49582	48391	48021	47552	47182	46815	46386	45745	45179	44451	43990	43801	43207	42356	41379	40399	39262	38210	37778	37074	36666	35296	33966	32667	32000	31424	30791	30023	28809	28059	27001	25635	24244	23605	22434	21504	20346	18970	17221	15718	14225	12744	10791	9315	7615	6498	5488	4650	3634	2845	2296	1793	1329	1035	540	402	259	119	63	54	32	25	16	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minnesota	24850	24190	23531	22947	22464	21960	21315	20573	19845	19005	18200	17670	17029	16372	15668	14969	14240	13435	12917	12494	11799	11271	10790	10088	9365	8579	7851	7234	6663	6232	5730	5136	4644	4181	3811	3602	3446	3185	2942	2722	2567	2470	2356	2209	2070	1809	1809	1695	1621	1621	1427	1336	1240	1154	1069	986	935	865	788	742	689	629	576	503	441	396	344	286	261	234	167	134	113	89	77	59	53	21	21	14	9	5	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mississippi	15523	15229	14793	14372	14044	13731	13458	13260	13005	12625	12222	11967	11704	11432	11296	11123	10801	10483	10090	9908	9674	9501	9378	9090	8686	8424	8207	7877	7550	7441	7212	6815	6569	6342	6094	5911	5718	5434	5153	4894	4716	4512	4274	3974	3793	3624	3360	3087	2942	2781	2642	2469	2260	2003	1915	1738	1638	1455	1358	1177	1073	937	847	759	663	579	485	377	320	249	207	140	80	50	34	21	12	6	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Missouri	13438	13298	13084	12981	12816	12579	12476	12149	11966	11836	11689	11528	11393	11242	11108	10959	10766	10594	10404	10269	10157	10068	9911	9733	9581	9323	9121	8946	8618	8356	8067	7818	7660	7450	7305	7120	6935	6788	6506	6277	6066	5890	5743	5579	5371	5174	4791	4746	4515	4269	4108	3897	3432	3209	3130	2736	2347	2310	1864	1857	1613	1357	1051	915	836	666	520	354	257	187	100	81	73	39	18	12	6	5	4	4	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montana	515	505	493	485	481	479	479	479	479	479	479	478	471	470	468	468	466	462	462	461	459	458	458	458	456	456	456	457	455	455	453	453	451	451	449	448	445	444	442	439	437	433	433	426	422	415	404	399	394	387	377	365	354	332	319	299	286	265	243	241	208	198	171	154	129	109	90	65	51	34	34	27	20	11	10	8	6	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebraska	14101	13905	13648	13249	12984	12619	12362	12134	11963	11662	11427	11122	10854	10625	10177	10220	9610	9260	8912	8532	8407	8171	8093	7818	7334	6689	6373	6037	5661	5317	5008	4281	3851	3517	3358	3030	2719	2424	2202	1813	1685	1648	1474	1249	1066	952	901	897	814	791	699	635	568	519	447	417	364	321	279	246	210	172	145	108	96	82	74	71	66	51	51	38	37	29	24	23	18	17	18	14	10	5	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevada	8628	8517	8376	8248	8150	8057	7956	7881	7526	7525	7400	7388	7096	7061	6949	6813	6733	6504	6476	6313	6152	6120	6171	5920	5855	5741	5660	5630	5472	5389	5248	5053	4934	4821	4700	4734	4539	4398	4208	4081	3937	3830	3728	3626	3524	3214	3211	3134	2990	2836	2702	2722	2456	2259	2124	1953	1855	1742	1514	1463	1279	1114	1012	920	626	536	420	323	278	245	190	161	161	95	55	55	45	20	20	18	10	7	4	4	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewHampshire	4651	4492	4492	4389	4286	4231	4197	4149	4089	4014	3935	3868	3721	3652	3596	3556	3453	3382	3299	3239	3160	3071	3011	2947	2843	2741	2636	2588	2518	2429	2310	2146	2058	2010	1938	1864	1797	1720	1670	1588	1490	1447	1390	1342	1287	1139	1139	922	985	929	885	819	819	747	715	715	621	540	479	479	367	357	314	214	187	158	137	108	101	101	73	61	53	42	37	26	17	7	7	6	6	5	4	4	4	2	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewJersey	160445	159608	158844	157185	156628	155764	155092	154154	153140	152579	151586	150776	149356	148240	146504	145089	143984	142704	141560	140917	140206	138754	137397	135840	133991	131890	130593	128269	126744	123717	121190	118652	116365	113856	111188	109038	105498	102196	100025	95914	92387	88722	85301	81420	78467	75317	71030	68824	64584	61850	58151	54588	51027	47437	44416	41090	37505	34124	29895	25590	22255	18696	16636	13386	11124	8825	6876	4402	3675	2844	1914	1327	890	741	397	250	176	72	69	49	29	23	15	5	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewMexico	7689	7624	7493	7364	7252	7130	7026	6943	6625	6625	6472	6317	6192	6096	5938	5847	5662	5503	5364	5212	5069	4863	4778	4673	4493	4291	4138	4031	3850	3732	3513	3411	3213	2974	2825	2726	2660	2521	2379	2210	1971	1971	1845	1798	1597	1484	1484	1345	1262	1245	1091	1081	865	821	794	686	624	506	490	373	327	315	237	237	208	136	113	113	100	83	57	55	42	35	28	23	21	13	13	10	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NewYork	370770	369660	368284	366733	364965	363836	362764	361515	359926	358154	356458	354370	352845	351371	350121	348232	345813	343051	340661	338485	337055	335395	333122	330407	327469	323978	321192	318953	316415	312977	308314	304372	299691	295106	291996	288045	282143	271590	263460	258222	253519	248416	243382	237474	230597	223691	214454	203020	195749	189033	181026	172348	161779	151061	139875	131815	123160	113833	102987	92506	83948	75833	66663	59648	52410	44876	37877	30841	25681	20884	15800	11727	8403	5704	3038	1578	967	615	613	421	327	220	150	142	106	76	31	23	11	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthCarolina	28785	27794	26885	25800	24916	24455	24057	23365	22864	22110	20512	20262	19239	19207	18673	18130	17494	16968	16352	15622	15274	14938	14478	14006	13540	13053	12510	11971	11770	11588	11070	10754	10180	9755	9428	8997	8768	8290	7820	7495	7134	6895	6601	6328	6045	5639	5340	5113	4886	4570	4354	3965	3736	3499	3299	2962	2649	2486	2251	1977	1675	1535	1313	1191	1020	887	738	590	495	353	305	256	189	136	92	64	39	32	25	17	15	7	7	2	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthDakota	2577	2554	2520	2481	2439	2422	2457	2418	2365	2317	2229	2095	1994	1931	1900	1848	1761	1712	1647	1571	1518	1491	1464	1425	1371	1323	1266	1225	1191	1153	1107	1067	1033	991	942	867	803	748	709	679	644	627	585	528	393	393	365	341	331	308	293	278	269	251	237	225	207	186	173	159	142	122	109	98	94	68	51	45	36	30	28	28	26	19	6	3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohio	35513	35033	34566	33915	33439	33006	32477	31911	31408	30794	30167	29436	28952	28454	27923	27474	26954	26357	25721	25250	24777	24081	23697	23016	22131	21576	20969	20474	19914	19335	18743	18027	17303	16769	16325	15972	15587	15169	14694	14117	13725	12919	11602	10222	9107	8414	7794	7285	6975	6604	6250	5878	5512	5148	4782	4453	4043	3739	3312	2901	2547	2199	1933	1653	1406	1137	868	704	567	443	356	247	173	119	89	67	50	30	26	12	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oklahoma	6418	6418	6338	6273	6229	6138	6090	6037	5960	5849	5680	5532	5489	5398	5310	5237	5087	4963	4858	4732	4613	4589	4490	4424	4330	4202	4127	4044	3972	3851	3748	3618	3473	3410	3281	3254	3194	3121	3017	2894	2807	2680	2567	2465	2465	2357	2263	2184	2069	1970	1868	1794	1686	1526	1474	1329	1254	1161	990	881	721	568	481	429	377	322	248	164	106	81	67	53	49	44	17	17	10	4	4	3	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
